folder_id,filename,path,folder_size,is_singleton,is_winnable,file_id,split,is_test_query
CNIC.325.9,D1723.524.4.txt,/u/irowerojas/localLatin/canon/CNIC.325.9/D1723.524.4.txt,5,False,True,771,test,True
CNIC.325.9,Hat42.152v.1.txt,/u/irowerojas/localLatin/canon/CNIC.325.9/Hat42.152v.1.txt,5,False,True,772,train,False
CNIC.325.9,KoeD213.13v.1.txt,/u/irowerojas/localLatin/canon/CNIC.325.9/KoeD213.13v.1.txt,5,False,True,773,test,True
CORA.441.1,BAV1341.49v.12.txt,/u/irowerojas/localLatin/canon/CORA.441.1/BAV1341.49v.12.txt,3,False,True,774,test,True
CORA.441.1,Brn425.19r.3.txt,/u/irowerojas/localLatin/canon/CORA.441.1/Brn425.19r.3.txt,3,False,True,775,test,True
CORA.441.1,D1723.523.5.txt,/u/irowerojas/localLatin/canon/CORA.441.1/D1723.523.5.txt,3,False,True,776,train,False
CORA.441.10,BAV1341.49v.21.txt,/u/irowerojas/localLatin/canon/CORA.441.10/BAV1341.49v.21.txt,1,True,False,777,train,False
CORA.441.11,BAV1341.49v.22.txt,/u/irowerojas/localLatin/canon/CORA.441.11/BAV1341.49v.22.txt,2,False,True,778,train,False
CORA.441.11,BN2123.89r.7.txt,/u/irowerojas/localLatin/canon/CORA.441.11/BN2123.89r.7.txt,2,False,True,779,train,False
CORA.441.12,BAV1341.49v.23.txt,/u/irowerojas/localLatin/canon/CORA.441.12/BAV1341.49v.23.txt,2,False,True,780,train,False
CORA.441.12,BN2123.89r.8.txt,/u/irowerojas/localLatin/canon/CORA.441.12/BN2123.89r.8.txt,2,False,True,781,train,False
CORA.441.13,BAV1341.49v.24.txt,/u/irowerojas/localLatin/canon/CORA.441.13/BAV1341.49v.24.txt,1,True,False,782,train,False
CORA.441.14,BAV1341.49v.25.txt,/u/irowerojas/localLatin/canon/CORA.441.14/BAV1341.49v.25.txt,3,False,True,783,test,True
CORA.441.14,Brn425.45v.1.txt,/u/irowerojas/localLatin/canon/CORA.441.14/Brn425.45v.1.txt,3,False,True,784,test,True
CORA.441.14,D1723.546.2.txt,/u/irowerojas/localLatin/canon/CORA.441.14/D1723.546.2.txt,3,False,True,785,train,False
CORA.441.15,BAV1341.49v.26.txt,/u/irowerojas/localLatin/canon/CORA.441.15/BAV1341.49v.26.txt,1,True,False,786,train,False
CORA.441.16,BAV1341.50r.1.txt,/u/irowerojas/localLatin/canon/CORA.441.16/BAV1341.50r.1.txt,1,True,False,787,train,False
CORA.441.17,BAV1341.50r.2.txt,/u/irowerojas/localLatin/canon/CORA.441.17/BAV1341.50r.2.txt,1,True,False,788,test,False
CORA.441.18,BAV1341.50r.3.txt,/u/irowerojas/localLatin/canon/CORA.441.18/BAV1341.50r.3.txt,1,True,False,789,test,False
CORA.441.19,BAV1341.50r.4.txt,/u/irowerojas/localLatin/canon/CORA.441.19/BAV1341.50r.4.txt,1,True,False,790,train,False
CORA.441.2,BAV1341.49v.11.txt,/u/irowerojas/localLatin/canon/CORA.441.2/BAV1341.49v.11.txt,4,False,True,791,test,True
CORA.441.2,BN2123.89r.4.txt,/u/irowerojas/localLatin/canon/CORA.441.2/BN2123.89r.4.txt,4,False,True,792,train,False
CORA.441.2,Brn425.55v.11.txt,/u/irowerojas/localLatin/canon/CORA.441.2/Brn425.55v.11.txt,4,False,True,793,train,False
CORA.441.2,D1723.555.12.txt,/u/irowerojas/localLatin/canon/CORA.441.2/D1723.555.12.txt,4,False,True,794,test,True
CORA.441.21,BAV1341.50r.6.txt,/u/irowerojas/localLatin/canon/CORA.441.21/BAV1341.50r.6.txt,1,True,False,795,test,False
CORA.441.22,BAV1341.50r.7.txt,/u/irowerojas/localLatin/canon/CORA.441.22/BAV1341.50r.7.txt,1,True,False,796,test,False
CORA.441.23,BAV1341.50r.8.txt,/u/irowerojas/localLatin/canon/CORA.441.23/BAV1341.50r.8.txt,1,True,False,797,test,False
CORA.441.24,BAV1341.50r.9.txt,/u/irowerojas/localLatin/canon/CORA.441.24/BAV1341.50r.9.txt,3,False,True,798,test,True
CORA.441.24,BN2123.77v.3.txt,/u/irowerojas/localLatin/canon/CORA.441.24/BN2123.77v.3.txt,3,False,True,799,train,False
CORA.441.24,BN2123.78r.2.txt,/u/irowerojas/localLatin/canon/CORA.441.24/BN2123.78r.2.txt,3,False,True,800,test,True
CORA.441.25,BAV1341.50r.10.txt,/u/irowerojas/localLatin/canon/CORA.441.25/BAV1341.50r.10.txt,1,True,False,801,test,False
CORA.441.26,BAV1341.50r.11.txt,/u/irowerojas/localLatin/canon/CORA.441.26/BAV1341.50r.11.txt,1,True,False,802,train,False
CORA.441.27,BAV1341.50r.12.txt,/u/irowerojas/localLatin/canon/CORA.441.27/BAV1341.50r.12.txt,1,True,False,803,train,False
CORA.441.28,BAV1341.50r.13.txt,/u/irowerojas/localLatin/canon/CORA.441.28/BAV1341.50r.13.txt,2,False,True,804,test,True
CORA.441.28,BN2123.76v.4.txt,/u/irowerojas/localLatin/canon/CORA.441.28/BN2123.76v.4.txt,2,False,True,805,test,True
CORA.441.3,BAV1341.49v.13.txt,/u/irowerojas/localLatin/canon/CORA.441.3/BAV1341.49v.13.txt,1,True,False,806,train,False
CORA.441.4,BAV1341.49v.14.txt,/u/irowerojas/localLatin/canon/CORA.441.4/BAV1341.49v.14.txt,1,True,False,807,train,False
CORA.441.5,BAV1341.49v.15.txt,/u/irowerojas/localLatin/canon/CORA.441.5/BAV1341.49v.15.txt,2,False,True,808,test,True
CORA.441.5,BAV1341.49v.16.txt,/u/irowerojas/localLatin/canon/CORA.441.5/BAV1341.49v.16.txt,2,False,True,809,test,True
CORA.441.6,BAV1341.49v.17.txt,/u/irowerojas/localLatin/canon/CORA.441.6/BAV1341.49v.17.txt,1,True,False,810,test,False
CORA.441.7,BAV1341.49v.18.txt,/u/irowerojas/localLatin/canon/CORA.441.7/BAV1341.49v.18.txt,1,True,False,811,train,False
CORA.441.8,BAV1341.49v.19.txt,/u/irowerojas/localLatin/canon/CORA.441.8/BAV1341.49v.19.txt,1,True,False,812,train,False
CORA.441.9,BAV1341.49v.20.txt,/u/irowerojas/localLatin/canon/CORA.441.9/BAV1341.49v.20.txt,1,True,False,813,train,False
CORL.511.1,BAV1341.54v.16.txt,/u/irowerojas/localLatin/canon/CORL.511.1/BAV1341.54v.16.txt,2,False,True,814,test,True
CORL.511.1,CamCC279.68.1.txt,/u/irowerojas/localLatin/canon/CORL.511.1/CamCC279.68.1.txt,2,False,True,815,test,True
CORL.511.11,BAV1341.54v.22.txt,/u/irowerojas/localLatin/canon/CORL.511.11/BAV1341.54v.22.txt,1,True,False,816,test,False
CORL.511.12,BAV1341.54v.23.txt,/u/irowerojas/localLatin/canon/CORL.511.12/BAV1341.54v.23.txt,1,True,False,817,train,False
CORL.511.13,BAV1341.55r.1.txt,/u/irowerojas/localLatin/canon/CORL.511.13/BAV1341.55r.1.txt,1,True,False,818,test,False
CORL.511.14,BAV1341.55r.2.txt,/u/irowerojas/localLatin/canon/CORL.511.14/BAV1341.55r.2.txt,2,False,True,819,train,False
CORL.511.14,BN2123.93v.6.txt,/u/irowerojas/localLatin/canon/CORL.511.14/BN2123.93v.6.txt,2,False,True,820,train,False
CORL.511.15,BAV1341.55r.3.txt,/u/irowerojas/localLatin/canon/CORL.511.15/BAV1341.55r.3.txt,4,False,True,821,test,True
CORL.511.15,BN2123.93v.7.txt,/u/irowerojas/localLatin/canon/CORL.511.15/BN2123.93v.7.txt,4,False,True,822,train,False
CORL.511.15,Brn425.39r.3.txt,/u/irowerojas/localLatin/canon/CORL.511.15/Brn425.39r.3.txt,4,False,True,823,train,False
CORL.511.15,D1723.541.3.txt,/u/irowerojas/localLatin/canon/CORL.511.15/D1723.541.3.txt,4,False,True,824,test,True
CORL.511.16,BAV1341.55r.4.txt,/u/irowerojas/localLatin/canon/CORL.511.16/BAV1341.55r.4.txt,4,False,True,825,train,False
CORL.511.16,BN2123.93r.8.txt,/u/irowerojas/localLatin/canon/CORL.511.16/BN2123.93r.8.txt,4,False,True,826,train,False
CORL.511.16,Brn425.61v.2.txt,/u/irowerojas/localLatin/canon/CORL.511.16/Brn425.61v.2.txt,4,False,True,827,test,True
CORL.511.16,D1723.560.4.txt,/u/irowerojas/localLatin/canon/CORL.511.16/D1723.560.4.txt,4,False,True,828,test,True
CORL.511.17,BAV1341.55r.5.txt,/u/irowerojas/localLatin/canon/CORL.511.17/BAV1341.55r.5.txt,4,False,True,829,test,True
CORL.511.17,BN2123.93v.8.txt,/u/irowerojas/localLatin/canon/CORL.511.17/BN2123.93v.8.txt,4,False,True,830,test,True
CORL.511.17,Brn425.37v.2.txt,/u/irowerojas/localLatin/canon/CORL.511.17/Brn425.37v.2.txt,4,False,True,831,train,False
CORL.511.17,D1723.540.1.txt,/u/irowerojas/localLatin/canon/CORL.511.17/D1723.540.1.txt,4,False,True,832,train,False
CORL.511.18,BAV1341.55r.6.txt,/u/irowerojas/localLatin/canon/CORL.511.18/BAV1341.55r.6.txt,1,True,False,833,test,False
CORL.511.19,BAV1341.55r.7.txt,/u/irowerojas/localLatin/canon/CORL.511.19/BAV1341.55r.7.txt,2,False,True,834,test,True
CORL.511.19,WlfH1062.4r.6.txt,/u/irowerojas/localLatin/canon/CORL.511.19/WlfH1062.4r.6.txt,2,False,True,835,test,True
CORL.511.2,BAV1341.54v.17.txt,/u/irowerojas/localLatin/canon/CORL.511.2/BAV1341.54v.17.txt,5,False,True,836,test,True
CORL.511.2,BN2123.98r.3.txt,/u/irowerojas/localLatin/canon/CORL.511.2/BN2123.98r.3.txt,5,False,True,837,train,False
CORL.511.2,BN2123.98r.4.txt,/u/irowerojas/localLatin/canon/CORL.511.2/BN2123.98r.4.txt,5,False,True,838,test,True
CORL.511.2,Brn425.23v.5.txt,/u/irowerojas/localLatin/canon/CORL.511.2/Brn425.23v.5.txt,5,False,True,839,train,False
CORL.511.2,D1723.527.4.txt,/u/irowerojas/localLatin/canon/CORL.511.2/D1723.527.4.txt,5,False,True,840,test,True
CORL.511.20,BAV1341.55r.8.txt,/u/irowerojas/localLatin/canon/CORL.511.20/BAV1341.55r.8.txt,2,False,True,841,test,True
CORL.511.20,WlfH1062.4v.1.txt,/u/irowerojas/localLatin/canon/CORL.511.20/WlfH1062.4v.1.txt,2,False,True,842,test,True
CORL.511.21,WlfH1062.4v.2.txt,/u/irowerojas/localLatin/canon/CORL.511.21/WlfH1062.4v.2.txt,1,True,False,843,train,False
CORL.511.22,BAV1341.55r.9.txt,/u/irowerojas/localLatin/canon/CORL.511.22/BAV1341.55r.9.txt,2,False,True,844,test,True
CORL.511.22,WlfH1062.4v.3.txt,/u/irowerojas/localLatin/canon/CORL.511.22/WlfH1062.4v.3.txt,2,False,True,845,test,True
CORL.511.23,BAV1341.55r.10.txt,/u/irowerojas/localLatin/canon/CORL.511.23/BAV1341.55r.10.txt,1,True,False,846,train,False
CORL.511.24,BAV1341.55r.11.txt,/u/irowerojas/localLatin/canon/CORL.511.24/BAV1341.55r.11.txt,1,True,False,847,test,False
CORL.511.25,BAV1341.55r.12.txt,/u/irowerojas/localLatin/canon/CORL.511.25/BAV1341.55r.12.txt,4,False,True,848,test,True
CORL.511.25,BN2123.90r.7.txt,/u/irowerojas/localLatin/canon/CORL.511.25/BN2123.90r.7.txt,4,False,True,849,train,False
CORL.511.25,Brn425.28r.6.txt,/u/irowerojas/localLatin/canon/CORL.511.25/Brn425.28r.6.txt,4,False,True,850,test,True
CORL.511.25,D1723.531.8.txt,/u/irowerojas/localLatin/canon/CORL.511.25/D1723.531.8.txt,4,False,True,851,train,False
CORL.511.26,BAV1341.55r.13.txt,/u/irowerojas/localLatin/canon/CORL.511.26/BAV1341.55r.13.txt,4,False,True,852,train,False
CORL.511.26,BN2123.90v.3.txt,/u/irowerojas/localLatin/canon/CORL.511.26/BN2123.90v.3.txt,4,False,True,853,test,True
CORL.511.26,Brn425.43v.2.txt,/u/irowerojas/localLatin/canon/CORL.511.26/Brn425.43v.2.txt,4,False,True,854,train,False
CORL.511.26,D1723.544.5.txt,/u/irowerojas/localLatin/canon/CORL.511.26/D1723.544.5.txt,4,False,True,855,test,True
CORL.511.27,BAV1341.55v.1.txt,/u/irowerojas/localLatin/canon/CORL.511.27/BAV1341.55v.1.txt,2,False,True,856,train,False
CORL.511.27,BN2123.91r.8.txt,/u/irowerojas/localLatin/canon/CORL.511.27/BN2123.91r.8.txt,2,False,True,857,train,False
CORL.511.28,BAV1341.55v.2.txt,/u/irowerojas/localLatin/canon/CORL.511.28/BAV1341.55v.2.txt,2,False,True,858,train,False
CORL.511.28,BN2123.91v.1.txt,/u/irowerojas/localLatin/canon/CORL.511.28/BN2123.91v.1.txt,2,False,True,859,train,False
CORL.511.29,BAV1341.55v.3.txt,/u/irowerojas/localLatin/canon/CORL.511.29/BAV1341.55v.3.txt,1,True,False,860,train,False
CORL.511.3,BAV1341.54v.18.txt,/u/irowerojas/localLatin/canon/CORL.511.3/BAV1341.54v.18.txt,3,False,True,861,test,True
CORL.511.3,Brn425.27v.4.txt,/u/irowerojas/localLatin/canon/CORL.511.3/Brn425.27v.4.txt,3,False,True,862,test,True
CORL.511.3,D1723.530.13.txt,/u/irowerojas/localLatin/canon/CORL.511.3/D1723.530.13.txt,3,False,True,863,train,False
CORL.511.30,BAV1341.55v.4.txt,/u/irowerojas/localLatin/canon/CORL.511.30/BAV1341.55v.4.txt,1,True,False,864,train,False
CORL.511.31,BAV1341.55v.5.txt,/u/irowerojas/localLatin/canon/CORL.511.31/BAV1341.55v.5.txt,4,False,True,865,train,False
CORL.511.31,BN2123.91r.1.txt,/u/irowerojas/localLatin/canon/CORL.511.31/BN2123.91r.1.txt,4,False,True,866,train,False
CORL.511.31,Brn425.61v.9.txt,/u/irowerojas/localLatin/canon/CORL.511.31/Brn425.61v.9.txt,4,False,True,867,test,True
CORL.511.31,D1723.561.3.txt,/u/irowerojas/localLatin/canon/CORL.511.31/D1723.561.3.txt,4,False,True,868,test,True
CORL.511.6,BAV1341.54v.19.txt,/u/irowerojas/localLatin/canon/CORL.511.6/BAV1341.54v.19.txt,1,True,False,869,test,False
CORL.511.8,BAV1341.54v.20.txt,/u/irowerojas/localLatin/canon/CORL.511.8/BAV1341.54v.20.txt,2,False,True,870,test,True
CORL.511.8,BN2123.85r.2.txt,/u/irowerojas/localLatin/canon/CORL.511.8/BN2123.85r.2.txt,2,False,True,871,test,True
CORL.511.9,BAV1341.54v.21.txt,/u/irowerojas/localLatin/canon/CORL.511.9/BAV1341.54v.21.txt,1,True,False,872,train,False
CORL.538.1,BN2123.76v.3.txt,/u/irowerojas/localLatin/canon/CORL.538.1/BN2123.76v.3.txt,1,True,False,873,train,False
CORL.538.12,BN2123.94r.10.txt,/u/irowerojas/localLatin/canon/CORL.538.12/BN2123.94r.10.txt,1,True,False,874,test,False
CORL.538.15,BN2123.88r.4.txt,/u/irowerojas/localLatin/canon/CORL.538.15/BN2123.88r.4.txt,1,True,False,875,test,False
CORL.538.16,BN2123.87r.6.txt,/u/irowerojas/localLatin/canon/CORL.538.16/BN2123.87r.6.txt,1,True,False,876,train,False
CORL.538.2,BN2123.87r.5.txt,/u/irowerojas/localLatin/canon/CORL.538.2/BN2123.87r.5.txt,1,True,False,877,train,False
CORL.538.26 (23),WlfH1062.4v.4.txt,/u/irowerojas/localLatin/canon/CORL.538.26 (23)/WlfH1062.4v.4.txt,1,True,False,878,test,False
CORL.538.29,BN2123.78v.1.txt,/u/irowerojas/localLatin/canon/CORL.538.29/BN2123.78v.1.txt,1,True,False,879,train,False
CORL.538.31,BN2123.90v.2.txt,/u/irowerojas/localLatin/canon/CORL.538.31/BN2123.90v.2.txt,1,True,False,880,train,False
CORL.538.32,BN2123.95r.4.txt,/u/irowerojas/localLatin/canon/CORL.538.32/BN2123.95r.4.txt,3,False,True,881,test,True
CORL.538.32,Brn425.34v.3.txt,/u/irowerojas/localLatin/canon/CORL.538.32/Brn425.34v.3.txt,3,False,True,882,train,False
CORL.538.32,D1723.537.3.txt,/u/irowerojas/localLatin/canon/CORL.538.32/D1723.537.3.txt,3,False,True,883,test,True
CORL.538.36,BN2123.103v.5.txt,/u/irowerojas/localLatin/canon/CORL.538.36/BN2123.103v.5.txt,1,True,False,884,test,False
CORL.538.5,BN2123.94r.5.txt,/u/irowerojas/localLatin/canon/CORL.538.5/BN2123.94r.5.txt,1,True,False,885,train,False
CORL.538.8,BN2123.87r.3.txt,/u/irowerojas/localLatin/canon/CORL.538.8/BN2123.87r.3.txt,1,True,False,886,test,False
CORL.538.9,BN2123.87r.4.txt,/u/irowerojas/localLatin/canon/CORL.538.9/BN2123.87r.4.txt,1,True,False,887,train,False
CORL.541.19,BN2123.94v.3.txt,/u/irowerojas/localLatin/canon/CORL.541.19/BN2123.94v.3.txt,1,True,False,888,train,False
CORL.541.29,BN2123.99v.2.txt,/u/irowerojas/localLatin/canon/CORL.541.29/BN2123.99v.2.txt,1,True,False,889,test,False
CORL.541.6,BN2123.77r.4.txt,/u/irowerojas/localLatin/canon/CORL.541.6/BN2123.77r.4.txt,1,True,False,890,test,False
CORL.549.19,BN2123.97v.8.txt,/u/irowerojas/localLatin/canon/CORL.549.19/BN2123.97v.8.txt,2,False,True,891,test,True
CORL.549.19,WlfH1062.5r.1.txt,/u/irowerojas/localLatin/canon/CORL.549.19/WlfH1062.5r.1.txt,2,False,True,892,test,True
CORL.549.20,BN2123.93v.3.txt,/u/irowerojas/localLatin/canon/CORL.549.20/BN2123.93v.3.txt,1,True,False,893,test,False
CORL.549.21,BN2123.93v.4.txt,/u/irowerojas/localLatin/canon/CORL.549.21/BN2123.93v.4.txt,1,True,False,894,train,False
CRIZ.439.1,BAV1341.48v.1.txt,/u/irowerojas/localLatin/canon/CRIZ.439.1/BAV1341.48v.1.txt,1,True,False,895,train,False
CRIZ.439.2,BAV1341.48v.2.txt,/u/irowerojas/localLatin/canon/CRIZ.439.2/BAV1341.48v.2.txt,1,True,False,896,test,False
CRIZ.439.3,BAV1341.48v.3.txt,/u/irowerojas/localLatin/canon/CRIZ.439.3/BAV1341.48v.3.txt,1,True,False,897,train,False
CRIZ.439.4,BAV1341.49r.1.txt,/u/irowerojas/localLatin/canon/CRIZ.439.4/BAV1341.49r.1.txt,1,True,False,898,test,False
CRIZ.439.5,BAV1341.49r.2.txt,/u/irowerojas/localLatin/canon/CRIZ.439.5/BAV1341.49r.2.txt,1,True,False,899,test,False
CRIZ.439.6,BAV1341.49r.3.txt,/u/irowerojas/localLatin/canon/CRIZ.439.6/BAV1341.49r.3.txt,1,True,False,900,test,False
CSAV.859.12,WlfH1062.219r.3.txt,/u/irowerojas/localLatin/canon/CSAV.859.12/WlfH1062.219r.3.txt,1,True,False,901,train,False
CSEV.619.10,WlfH1062.15r.1.txt,/u/irowerojas/localLatin/canon/CSEV.619.10/WlfH1062.15r.1.txt,1,True,False,902,train,False
CSOI.744.3,WlfH1062.7v.4.txt,/u/irowerojas/localLatin/canon/CSOI.744.3/WlfH1062.7v.4.txt,1,True,False,903,test,False
CTAR.516.11,WlfH1062.9r.1.txt,/u/irowerojas/localLatin/canon/CTAR.516.11/WlfH1062.9r.1.txt,1,True,False,904,train,False
CTOL.397.1,BAVPal575.3v.1.txt,/u/irowerojas/localLatin/canon/CTOL.397.1/BAVPal575.3v.1.txt,1,True,False,905,test,False
CTOL.397.10,BAVPal575.4r.4.txt,/u/irowerojas/localLatin/canon/CTOL.397.10/BAVPal575.4r.4.txt,1,True,False,906,test,False
CTOL.397.11,BAVPal575.4r.5.txt,/u/irowerojas/localLatin/canon/CTOL.397.11/BAVPal575.4r.5.txt,1,True,False,907,test,False
CTOL.397.12,BAVPal575.4r.6.txt,/u/irowerojas/localLatin/canon/CTOL.397.12/BAVPal575.4r.6.txt,1,True,False,908,train,False
CTOL.397.13,BAVPal575.4r.7.txt,/u/irowerojas/localLatin/canon/CTOL.397.13/BAVPal575.4r.7.txt,1,True,False,909,test,False
CTOL.397.14,BAVPal575.4r.8.txt,/u/irowerojas/localLatin/canon/CTOL.397.14/BAVPal575.4r.8.txt,1,True,False,910,test,False
CTOL.397.15,BAVPal575.4r.9.txt,/u/irowerojas/localLatin/canon/CTOL.397.15/BAVPal575.4r.9.txt,1,True,False,911,test,False
CTOL.397.16,BAVPal575.4r.10.txt,/u/irowerojas/localLatin/canon/CTOL.397.16/BAVPal575.4r.10.txt,1,True,False,912,train,False
CTOL.397.17,BAVPal575.4v.1.txt,/u/irowerojas/localLatin/canon/CTOL.397.17/BAVPal575.4v.1.txt,1,True,False,913,train,False
CTOL.397.18,BAVPal575.4v.2.txt,/u/irowerojas/localLatin/canon/CTOL.397.18/BAVPal575.4v.2.txt,1,True,False,914,test,False
CTOL.397.19,BAVPal575.4v.3.txt,/u/irowerojas/localLatin/canon/CTOL.397.19/BAVPal575.4v.3.txt,1,True,False,915,train,False
CTOL.397.2,BAVPal575.3v.2.txt,/u/irowerojas/localLatin/canon/CTOL.397.2/BAVPal575.3v.2.txt,1,True,False,916,train,False
CTOL.397.20,BAVPal575.4v.4.txt,/u/irowerojas/localLatin/canon/CTOL.397.20/BAVPal575.4v.4.txt,1,True,False,917,test,False
CTOL.397.3,BAVPal575.3v.3.txt,/u/irowerojas/localLatin/canon/CTOL.397.3/BAVPal575.3v.3.txt,1,True,False,918,train,False
CTOL.397.4,BAVPal575.3v.4.txt,/u/irowerojas/localLatin/canon/CTOL.397.4/BAVPal575.3v.4.txt,1,True,False,919,test,False
CTOL.397.5,BAVPal575.3v.5.txt,/u/irowerojas/localLatin/canon/CTOL.397.5/BAVPal575.3v.5.txt,2,False,True,920,test,True
CTOL.397.5,WlfH1062.9r.3.txt,/u/irowerojas/localLatin/canon/CTOL.397.5/WlfH1062.9r.3.txt,2,False,True,921,test,True
CTOL.397.6,BAVPal575.3v.6.txt,/u/irowerojas/localLatin/canon/CTOL.397.6/BAVPal575.3v.6.txt,2,False,True,922,test,True
CTOL.397.6,WlfH1062.9r.4.txt,/u/irowerojas/localLatin/canon/CTOL.397.6/WlfH1062.9r.4.txt,2,False,True,923,test,True
CTOL.397.7,BAVPal575.4r.1.txt,/u/irowerojas/localLatin/canon/CTOL.397.7/BAVPal575.4r.1.txt,1,True,False,924,test,False
CTOL.397.8,BAVPal575.4r.2.txt,/u/irowerojas/localLatin/canon/CTOL.397.8/BAVPal575.4r.2.txt,1,True,False,925,train,False
CTOL.397.9,BAVPal575.4r.3.txt,/u/irowerojas/localLatin/canon/CTOL.397.9/BAVPal575.4r.3.txt,1,True,False,926,test,False
CTOL.527.2,BAVPal575.6r.1.txt,/u/irowerojas/localLatin/canon/CTOL.527.2/BAVPal575.6r.1.txt,1,True,False,927,train,False
CTOL.527.3,BAVPal575.6r.2.txt,/u/irowerojas/localLatin/canon/CTOL.527.3/BAVPal575.6r.2.txt,1,True,False,928,test,False
CTOL.527.4,BAVPal575.6r.3.txt,/u/irowerojas/localLatin/canon/CTOL.527.4/BAVPal575.6r.3.txt,2,False,True,929,train,False
CTOL.527.4,WlfH1062.9v.1.txt,/u/irowerojas/localLatin/canon/CTOL.527.4/WlfH1062.9v.1.txt,2,False,True,930,train,False
CTOL.527.5,BAVPal575.6r.4.txt,/u/irowerojas/localLatin/canon/CTOL.527.5/BAVPal575.6r.4.txt,1,True,False,931,test,False
CTOL.589.0 Conc. Toletana III; anno 589; PL 84 col. 384-386; combined canons?,WlfH1062.7r.1.txt,/u/irowerojas/localLatin/canon/CTOL.589.0 Conc. Toletana III; anno 589; PL 84 col. 384-386; combined canons?/WlfH1062.7r.1.txt,1,True,False,932,train,False
CTOL.589.3,WlfH1062.7r.2.txt,/u/irowerojas/localLatin/canon/CTOL.589.3/WlfH1062.7r.2.txt,1,True,False,933,test,False
CTOL.598.12,WlfH1062.10r.1.txt,/u/irowerojas/localLatin/canon/CTOL.598.12/WlfH1062.10r.1.txt,2,False,True,934,train,False
CTOL.598.12,WlfH1062.9v.2.txt,/u/irowerojas/localLatin/canon/CTOL.598.12/WlfH1062.9v.2.txt,2,False,True,935,train,False
CTOL.633.32,WlfH1062.10r.2.txt,/u/irowerojas/localLatin/canon/CTOL.633.32/WlfH1062.10r.2.txt,1,True,False,936,test,False
CTOL.633.33,WlfH1062.10v.1.txt,/u/irowerojas/localLatin/canon/CTOL.633.33/WlfH1062.10v.1.txt,1,True,False,937,train,False
CTOL.633.49,WlfH1062.10v.2.txt,/u/irowerojas/localLatin/canon/CTOL.633.49/WlfH1062.10v.2.txt,1,True,False,938,train,False
CTOL.633.50,WlfH1062.11r.1.txt,/u/irowerojas/localLatin/canon/CTOL.633.50/WlfH1062.11r.1.txt,1,True,False,939,train,False
CTOL.633.51,WlfH1062.11r.2.txt,/u/irowerojas/localLatin/canon/CTOL.633.51/WlfH1062.11r.2.txt,1,True,False,940,test,False
CTOL.633.52,WlfH1062.11v.2.txt,/u/irowerojas/localLatin/canon/CTOL.633.52/WlfH1062.11v.2.txt,1,True,False,941,train,False
CTOL.633.53,WlfH1062.11v.1.txt,/u/irowerojas/localLatin/canon/CTOL.633.53/WlfH1062.11v.1.txt,1,True,False,942,train,False
CTOL.633.56,WlfH1062.11v.3.txt,/u/irowerojas/localLatin/canon/CTOL.633.56/WlfH1062.11v.3.txt,1,True,False,943,train,False
"CTOL.653.13  (excerpta canonum cap. 13)  Martinez Diez, vol. 5, pp. 475-476; text modified in W",WlfH1062.14v.1.txt,"/u/irowerojas/localLatin/canon/CTOL.653.13  (excerpta canonum cap. 13)  Martinez Diez, vol. 5, pp. 475-476; text modified in W/WlfH1062.14v.1.txt",1,True,False,944,test,False
CTOL.655.1,WlfH1062.12v.1.txt,/u/irowerojas/localLatin/canon/CTOL.655.1/WlfH1062.12v.1.txt,1,True,False,945,test,False
CTOL.655.10,WlfH1062.14r.1.txt,/u/irowerojas/localLatin/canon/CTOL.655.10/WlfH1062.14r.1.txt,1,True,False,946,train,False
CTOL.655.2,WlfH1062.13r.1.txt,/u/irowerojas/localLatin/canon/CTOL.655.2/WlfH1062.13r.1.txt,1,True,False,947,train,False
CTOL.655.5,WlfH1062.13r.2.txt,/u/irowerojas/localLatin/canon/CTOL.655.5/WlfH1062.13r.2.txt,1,True,False,948,test,False
CTOL.655.6,WlfH1062.13v.1.txt,/u/irowerojas/localLatin/canon/CTOL.655.6/WlfH1062.13v.1.txt,1,True,False,949,test,False
CTOL.655.8,WlfH1062.13v.2.txt,/u/irowerojas/localLatin/canon/CTOL.655.8/WlfH1062.13v.2.txt,1,True,False,950,train,False
CTOU.567.16 (15),WlfH1062.5r.3.txt,/u/irowerojas/localLatin/canon/CTOU.567.16 (15)/WlfH1062.5r.3.txt,1,True,False,951,test,False
CTOU.567.17 (16),WlfH1062.5v.1.txt,/u/irowerojas/localLatin/canon/CTOU.567.17 (16)/WlfH1062.5v.1.txt,1,True,False,952,train,False
CTOU.567.18 (17),WlfH1062.5v.2.txt,/u/irowerojas/localLatin/canon/CTOU.567.18 (17)/WlfH1062.5v.2.txt,1,True,False,953,test,False
CTOU.567.19 (18),WlfH1062.6r.1.txt,/u/irowerojas/localLatin/canon/CTOU.567.19 (18)/WlfH1062.6r.1.txt,1,True,False,954,test,False
CTOU.567.7,WlfH1062.5r.2.txt,/u/irowerojas/localLatin/canon/CTOU.567.7/WlfH1062.5r.2.txt,1,True,False,955,train,False
CTUR.439.3,BAV1341.48r.1.txt,/u/irowerojas/localLatin/canon/CTUR.439.3/BAV1341.48r.1.txt,1,True,False,956,test,False
CTUR.439.4,BAV1341.48r.2.txt,/u/irowerojas/localLatin/canon/CTUR.439.4/BAV1341.48r.2.txt,1,True,False,957,test,False
